Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device
2024-12-13,7999254,0.403,3223699,2.097,6760096.803,0.906,6124647.704,Desktop
2024-12-14,6095862,0.478,2913822,0.755,2199935.61,0.991,2180136.19,Desktop
2024-12-14,6266227,0.841,5269896,1.878,9896864.688,1.36,13459735.976,Mobile
2024-12-15,5347923,0.791,4230207,0.549,2322383.643,1.219,2830985.661,Mobile
2024-12-16,3108005,0.54,1678322,0.414,694825.308,1.133,787237.074,Mobile
2024-12-17,6273267,0.789,4949607,2.296,11364297.672,0.963,10943818.658,Mobile
2024-12-17,1345478,0.37,497826,0.429,213567.354,1.435,306469.153,Desktop
2024-12-18,3214191,0.765,2458856,0.497,1222051.432,1.233,1506789.416,Desktop
2024-12-19,6931339,0.598,4144940,1.088,4509694.72,0.855,3855788.986,Desktop
2024-12-20,9327786,0.346,3227413,1.977,6380595.501,1.241,7918319.017,Desktop
2024-12-20,5739515,0.593,3403532,1.366,4649224.712,0.769,3575253.804,Mobile
2024-12-21,7575418,0.819,6204267,1.191,7389281.997,1.19,8793245.576,Mobile
2024-12-22,8576245,0.858,7358418,0.73,5371645.14,0.825,4431607.24,Mobile
2024-12-22,948141,0.285,270220,1.193,322372.46,1.347,434235.704,Mobile
2024-12-23,9516532,0.219,2084120,2.324,4843494.88,1.397,6766362.347,Desktop
2024-12-24,2598208,0.771,2003218,1.804,3613805.272,1.38,4987051.275,Mobile
2024-12-25,7319721,0.556,4069764,1.905,7752900.42,1.18,9148422.496,Mobile
2024-12-25,3938513,0.061,240249,1.118,268598.382,1.149,308619.541,Mobile
2024-12-26,3988922,0.998,3980944,1.881,7488155.664,1.01,7563037.221,Desktop
2024-12-27,2659754,0.346,920274,1.984,1825823.616,1.333,2433822.88,Mobile
2024-12-28,166043,0.432,71730,1.689,121151.97,1.246,150955.355,Desktop
2024-12-28,3551502,0.817,2901577,1.975,5730614.575,1.124,6441210.782,Mobile
2024-12-29,2282539,0.296,675631,0.718,485103.058,0.941,456481.978,Desktop
2024-12-30,73771,0.315,23237,0.777,18055.149,1.383,24970.271,Desktop
2024-12-31,8268866,0.266,2199518,0.538,1183340.684,1.102,1304041.434,Desktop
