Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device
2024-12-13,6802497,0.753,5122280,1.88,9629886.4,1.465,14107783.576,Desktop
2024-12-14,4907437,0.917,4500119,0.925,4162610.075,0.837,3484104.633,Mobile
2024-12-14,6043565,0.002,12087,1.823,22034.601,0.922,20315.902,Desktop
2024-12-15,9030423,0.445,4018538,2.242,9009562.196,0.922,8306816.345,Mobile
2024-12-16,6125635,0.379,2321615,1.783,4139439.545,1.23,5091510.64,Desktop
2024-12-17,6788478,0.41,2783275,1.653,4600753.575,0.772,3551781.76,Desktop
2024-12-17,2944830,0.226,665531,2.256,1501437.936,1.434,2153062.0,Desktop
2024-12-18,6458237,0.128,826654,1.091,901879.514,0.761,686330.31,Mobile
2024-12-19,8275603,0.009,74480,0.635,47294.8,1.074,50794.615,Mobile
2024-12-20,7234767,0.29,2098082,0.335,702857.47,1.017,714806.047,Mobile
2024-12-20,170139,0.301,51211,0.156,7988.916,1.155,9227.198,Desktop
2024-12-21,1752172,0.351,615012,0.754,463719.048,0.78,361700.857,Mobile
2024-12-22,6383156,0.503,3210727,2.208,7089285.216,1.424,10095142.148,Mobile
2024-12-22,9911089,0.46,4559100,1.125,5128987.5,1.329,6816424.388,Desktop
2024-12-23,3206044,0.687,2202552,1.918,4224494.736,1.057,4465290.936,Mobile
2024-12-24,7989025,0.742,5927856,2.209,13094633.904,1.104,14456475.83,Mobile
2024-12-25,4193710,0.863,3619171,1.137,4114997.427,1.002,4123227.422,Mobile
2024-12-25,3498958,0.63,2204343,0.518,1141849.674,1.311,1496964.923,Desktop
2024-12-26,8274884,0.883,7306722,0.757,5531188.554,1.25,6913985.692,Mobile
2024-12-27,1191964,0.311,370700,0.555,205738.5,1.092,224666.442,Desktop
2024-12-28,253076,0.851,215367,0.564,121466.988,1.117,135678.626,Mobile
2024-12-28,8519974,0.543,4626345,0.335,1549825.575,0.882,1366946.157,Mobile
2024-12-29,9873108,0.225,2221449,2.183,4849423.167,1.226,5945392.803,Mobile
2024-12-30,5810954,0.968,5625003,0.904,5085002.712,0.76,3864602.061,Mobile
2024-12-31,7943603,0.972,7721182,2.223,17164187.586,0.989,16975381.523,Mobile
